sensor_name,device_id,longName,description,serialNumber,manufacturer,model,citation,companyName,name
OBS pressure tube,9521,DEPAS_battery_tube_Lobster_0906-043_Ulfried,Ulfried,0906-043,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.973f4af8-44ce-40e3-a6e2-0a8fb0a11e2a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9523,DEPAS_battery_tube_Lobster_0906-045_Ugur,Ugur,0906-045,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.b8a6e222-8f9a-452a-8f58-d3f2606d3c86,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9531,DEPAS_battery_tube_Lobster_0906-052_Uxxx,Uxxx,0906-052,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.4a1ec9f9-58b8-44f4-a8fc-f17b20fa68d2,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9536,DEPAS_battery_tube_Lobster_0906-057_Udine,Udine,0906-057,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.8ce38367-c31e-4ca9-9b7e-99951776fd95,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9537,DEPAS_battery_tube_Lobster_0906-058_Urania,Urania,0906-058,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.4860665e-c557-4e24-82ef-68d4412c690e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9562,DEPAS_battery_tube_Lobster_BR00-001_Uday,Uday,BR00-001,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.1f716dc2-201b-4d04-a7cb-43f2d0fe9b2b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9564,DEPAS_battery_tube_Lobster_BR00-003_Ubel,Ubel,BR00-003,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.3aa1a456-fc83-4849-9d7d-045d37e97024,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9568,DEPAS_battery_tube_Lobster_BR00-007_Uxxx,Uxxx,BR00-007,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.f11b9b4f-1305-4300-9a97-cdf09725e269,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9578,DEPAS_battery_tube_Lobster_BR00-016_Uta,Uta,BR00-016,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.8bed4e49-0e9e-4450-9801-4bace3ae8bc5,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9502,DEPAS_battery_tube_Lobster_1205-025_Ubaid,Ubaid,1205-025,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.3107559a-1e6b-4a64-bebc-43cf94628907,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9506,DEPAS_battery_tube_Lobster_1205-029_Umeko,Umeko,1205-029,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.11d37aa4-b653-4c7c-916c-d77dc1711722,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9399,DEPAS_recorder_tube_Lobster_0906-045_Tais,Tais,0906-045,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.f18e5c90-0160-4504-86b3-c7785921ef46,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9405,DEPAS_recorder_tube_Lobster_0906-051_Tilda,Tilda,0906-051,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.4e77c7cd-df5e-4ac0-84c4-71f84dbab7a1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9406,DEPAS_recorder_tube_Lobster_0906-052_Takara,Takara,0906-052,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.650ece1b-ce1b-414f-88ac-f546df865828,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9407,DEPAS_recorder_tube_Lobster_0906-053_Txxx,Txxx,0906-053,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.8361ecf2-8a4c-443d-a471-83eec2fb70ab,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9411,DEPAS_recorder_tube_Lobster_0906-057_Tavin,Tavin,0906-057,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.98cabb0b-2d5f-4918-a544-13ebe3e26e01,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9412,DEPAS_recorder_tube_Lobster_0906-058_Txxx,Txxx,0906-058,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.f95038d7-1bb1-4cbe-a597-140d6425f6e4,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9413,DEPAS_recorder_tube_Lobster_0906-059_Txxx,Txxx,0906-059,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.0b9433d6-6bdc-4768-84c2-ac6437b2cee6,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9416,DEPAS_recorder_tube_Lobster_0906-062_Tamina,Tamina,0906-062,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.7abbf710-f534-4e9b-9e31-c9dca789ce70,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9421,DEPAS_recorder_tube_Lobster_0906-066_Tibald,Tibald,0906-066,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.925e3a0e-c2b1-47cc-abcc-a73851d91bdf,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9423,DEPAS_recorder_tube_Lobster_0906-068_Txxx,Txxx,0906-068,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.b02db749-a02d-4b6c-a2c3-e4a31abca03a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9424,DEPAS_recorder_tube_Lobster_0906-069_Troels,Troels,0906-069,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.a676d16f-0c24-4f75-bca6-bf2d6180f0fe,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9428,DEPAS_recorder_tube_Lobster_0906-073_Trifon,Trifon,0906-073,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.26fcada1-0820-4fe3-a328-3225a48ae32a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9436,DEPAS_recorder_tube_Lobster_0906-1000_Tilo,Tilo,0906-1000,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.16da4c31-96f5-487d-8fad-2322b1c572ca,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9445,DEPAS_recorder_tube_Lobster_0912-137_Ted,Ted,0912-137,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.57acb1cd-b071-4ce9-a845-d282e836ef63,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9450,DEPAS_recorder_tube_Lobster_RR00-XXX_Txxx,Txxx,RR00-XXX,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.bddcf3cf-503a-4ed4-991b-6454471a0310,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9451,DEPAS_recorder_tube_Lobster_RR00-001_Tian,Tian,RR00-001,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.f3083a2f-8fa0-4d04-a533-313fec3f6fb4,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9455,DEPAS_recorder_tube_Lobster_RR00-005_Tesni,Tesni,RR00-005,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.64b80672-d1ac-485f-83c8-d39cf22c6a80,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9458,DEPAS_recorder_tube_Lobster_RR00-008_Thaisen,Thaisen,RR00-008,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.3d3b0025-58d7-4721-b6c6-2d0a77d944ce,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9479,DEPAS_battery_tube_Lobster_1205-003_Uwe,Uwe,1205-003,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.dfb9a861-5795-4e33-b7cb-5172fc199811,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9490,DEPAS_battery_tube_Lobster_1205-014_Udo,Udo,1205-014,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.c6b933cd-562d-4d37-9cf5-b9e50a938154,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9491,DEPAS_battery_tube_Lobster_1205-015_Udell,Udell,1205-015,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.9b552bd0-391f-4e68-bba4-2b4f56a5e529,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9498,DEPAS_battery_tube_Lobster_1205-021_Usman,Usman,1205-021,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.b04324cd-9336-488e-9d78-32a731cf5991,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9379,DEPAS_recorder_tube_Lobster_1205-025_Tayah,Tayah,1205-025,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.8210e8e5-5bdd-4e71-bfc2-01ca9255e59c,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9388,DEPAS_recorder_tube_Lobster_0906-034_Terrel,Terrel,0906-034,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.e14fb4d7-02f7-487e-bac4-33e7fa182833,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9472,DEPAS_recorder_tube_Lobster_RR00-022_Tanas,Tanas,RR00-022,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.be93216e-8dbd-4469-b043-91560aaee0a5,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9352,DEPAS_recorder_tube_Nammu__1704021_Oskar,Oskar,1704021,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Nammu,https://hdl.handle.net/10013/sensor.c69592de-ae11-45cc-a333-8eba1b54d884,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9353,DEPAS_recorder_tube_Nammu__1709025_Olga,Olga,1709025,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Nammu,https://hdl.handle.net/10013/sensor.cac6724c-e3f7-413f-a612-17959baddee1,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9354,DEPAS_recorder_tube_Nammu__1709025_Odin,Odin,1709025,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Nammu,https://hdl.handle.net/10013/sensor.9cb60892-22af-45c7-b8ab-d283f612ef0b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9381,DEPAS_recorder_tube_Lobster_1205-027_Tiannah,Tiannah,1205-027,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.31e82f85-26e3-43e4-a296-4cdca7cbb97d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9384,DEPAS_recorder_tube_Lobster_1205-030_Txxx,Txxx,1205-030,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.ec57a949-e652-44d4-a8aa-a1ef2eea02f4,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9389,DEPAS_recorder_tube_Lobster_0906-035_Tasmin,Tasmin,0906-035,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.52287d97-9081-4a50-b8a0-de913382d8cd,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9390,DEPAS_recorder_tube_Lobster_0906-036_Taverne,Taverne,0906-036,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.8b82132e-51a0-4802-91b7-9f1e86f0418e,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9392,DEPAS_recorder_tube_Lobster_0906-038_Txxx,Txxx,0906-038,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.f4d9035e-e782-47c4-aacc-7732f8ffbc47,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9394,DEPAS_recorder_tube_Lobster_0906-040_Tadashi,Tadashi,0906-040,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.4c1556ec-fc27-4927-ba61-7db50cac8961,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9395,DEPAS_recorder_tube_Lobster_0906-041_Talan,Talan,0906-041,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.dba6c439-3709-4b86-9792-8a95150ae922,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9359,DEPAS_recorder_tube_Lobster_1205-005_Tilly,Tilly,1205-005,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.cfd6538b-ac88-4da0-b2d4-018618f8eb42,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
OBS pressure tube,9360,DEPAS_recorder_tube_Lobster_1205-006_Txxx,Txxx,1205-006,KUM_Umwelt_und_Meerestechnik_Kiel_GmbH,Lobster,https://hdl.handle.net/10013/sensor.1c4ae028-9335-430f-a5af-1c271d67a45d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Louis Ulmer
